#station_id r_mc scin_lg_tot_sig wcd_lg_tot_sig scin_lg_em_sig scin_lg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5048 272.168 1058 111783 904 61 90507 20904
5040 242.834 1490 160916 1378 29 143176 17230
5048 272.168 958 114138 865 32 96180 17428
5040 242.834 1702 156868 1550 22 140850 15509
5048 272.168 1118 102125 990 29 88356 13363
5040 242.834 1623 180221 1466 77 154487 25182
5048 272.168 1229 131574 1081 52 108934 22150
5040 242.834 1634 178849 1422 79 154230 23920
5048 272.168 1133 124895 959 70 105252 18906
5040 242.834 1210 137696 1101 72 116817 20245
5048 272.168 964 105065 844 67 88880 15860
5040 242.834 1605 148503 1482 37 131534 16112
5048 272.168 1022 112959 952 33 99560 13045
5040 242.834 1566 176186 1418 74 149940 25563
5048 272.168 915 109641 788 55 90868 18205
5040 242.834 1547 162537 1480 40 141712 20176
5048 272.168 1193 118198 1067 45 100291 17679
5040 242.834 1464 157633 1379 65 136099 21236
5048 272.168 1077 117578 918 55 98334 19418
5040 242.834 1327 152329 1224 42 128971 23015
5048 272.168 1004 109773 878 53 89455 19855
5040 242.834 1385 130679 1222 90 107654 22788
5048 272.168 859 99753 706 59 80125 19199
5048 272.168 1050 113600 910 45 98350 15125
5040 242.834 1510 155204 1381 71 131668 22934
5040 242.834 1372 151883 1211 84 129595 22231
5048 272.168 994 106822 927 59 87970 18363
5040 242.834 1312 134624 1082 63 113784 20531
5048 272.168 963 105088 833 59 87725 16660
5040 242.834 1626 172076 1382 78 147984 23840
5048 272.168 1166 117195 1049 49 96294 20449
5040 242.834 1594 160160 1529 36 142447 17508
5048 272.168 974 114411 879 52 99731 14500
5040 242.834 1461 171541 1351 72 148215 22467
5048 272.168 1249 130529 1093 61 110180 20128
5040 242.834 1487 162312 1334 71 138502 22970
5048 272.168 1149 121532 942 77 99558 21162
5040 242.834 1644 163183 1538 67 142504 20391
5048 272.168 1102 113548 957 67 94236 18596
#station_id r_mc scin_lg_tot_sig wcd_lg_tot_sig scin_lg_em_sig scin_lg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 242.834 1506 166835 1334 34 143827 22698
5048 272.168 1108 118020 1005 40 99330 17841
5040 242.834 1142 144039 1088 54 121145 22666
5048 272.168 869 96930 701 56 80886 15385
5040 242.834 1556 166005 1417 62 143518 22070
5048 272.168 1129 125293 1040 39 105652 18829
5040 242.834 1460 162889 1340 58 142933 19492
5048 272.168 1091 117497 966 47 97677 19853
5040 242.834 1280 139411 1186 65 117627 21145
5048 272.168 968 103999 806 42 88376 15465
5040 242.834 1642 164956 1444 62 142704 21437
5048 272.168 1080 118572 981 41 100485 17255
5040 242.834 1111 139906 1034 59 119694 19896
5048 272.168 1017 98583 892 41 81799 16418
5040 242.834 1519 163400 1437 40 144695 17931
5048 272.168 1056 115616 916 40 96923 18148
5040 242.834 1470 156848 1365 42 135772 20452
5048 272.168 884 108078 791 43 90996 16661
5040 242.834 1344 147731 1237 44 126333 20971
5048 272.168 946 106889 804 57 89694 16692
5040 242.834 1216 125097 1030 65 103310 21579
5048 272.168 801 93434 668 51 76724 16169
5040 242.834 1579 166445 1426 52 145648 20196
5048 272.168 1140 128325 1026 46 109153 18680
5040 242.834 1290 148115 1249 28 129771 17727
5048 272.168 1081 114084 940 34 97230 16541
5040 242.834 1246 145760 996 99 116832 28278
5048 272.168 914 107606 810 40 88100 19099
5040 242.834 1206 143204 1076 87 118600 24324
5048 272.168 888 111130 745 76 89810 20764
5040 242.834 1515 155081 1320 55 129811 24478
5048 272.168 1034 112112 854 63 89842 21550
5040 242.834 1700 172215 1515 69 147112 24632
5048 272.168 1281 128005 1113 53 109627 17783
5040 242.834 1542 164424 1470 48 145380 18736
5048 272.168 1240 121930 1136 32 106691 14515
5040 242.834 1384 142240 1195 84 120232 21429
5048 272.168 905 108598 807 40 92507 15528
5040 242.834 1695 163370 1591 44 142646 20285
5048 272.168 1259 126062 1063 53 107388 18464
5040 242.834 1377 150867 1280 65 128286 21802
5048 272.168 953 107373 835 45 91387 15544
5040 242.834 1670 169644 1530 91 143378 25200
5048 272.168 992 118062 841 46 97460 20260
5040 242.834 1301 146194 1184 42 125965 20053
5048 272.168 941 105014 811 54 83178 21580
5040 242.834 1537 157085 1417 52 135077 21610
5048 272.168 1025 112606 925 31 93785 17911
5040 242.834 1350 143790 1280 34 124273 19640
5048 272.168 945 105534 833 56 89631 15830
5040 242.834 1450 157211 1280 82 133498 23589
5048 272.168 1021 108853 841 66 87335 21153
5048 272.168 1127 119089 1023 42 101086 16982
5040 242.834 1757 174580 1608 78 155429 18671
5040 242.834 1827 190270 1665 74 166698 23072
5048 272.168 1261 139056 1152 66 117187 21111
5040 242.834 1353 151760 1242 76 129049 22221
5048 272.168 1071 113960 945 59 94826 18421
5040 242.834 1529 163408 1369 63 143787 19159
5048 272.168 1108 119266 1005 41 100756 18304
5040 242.834 1149 142277 1042 55 125443 16577
5048 272.168 897 105230 751 21 89077 15434
5040 242.834 1270 142267 1130 60 122007 20188
5048 272.168 941 111453 866 36 92905 18218
5040 242.834 1669 178586 1555 66 153934 24043
5048 272.168 1238 122104 1057 45 103261 18412
5040 242.834 1319 146069 1211 42 127600 17838
5048 272.168 982 107651 810 66 88539 18558
5040 242.834 1453 158288 1334 38 141842 15820
5048 272.168 1269 121341 1091 56 105001 15689
5040 242.834 1370 150772 1249 67 128304 22292
5048 272.168 967 107216 817 43 89412 16784
5040 242.834 1309 151729 1183 87 129474 21964
5048 272.168 923 106838 830 58 89158 17353
5040 242.834 1482 144823 1344 33 130492 13813
5048 272.168 1020 105144 952 11 95121 9663
5040 242.834 1424 140105 1325 65 117166 22135
5048 272.168 961 100256 862 39 84122 15553
5040 242.834 1312 145213 1166 75 125667 19013
5048 272.168 907 95902 786 42 80877 14514
5040 242.834 1435 142788 1257 68 122039 20298
5048 272.168 926 107807 803 32 88921 18316
5040 242.834 1453 165544 1287 68 140356 25028
5048 272.168 1065 113315 888 51 94372 18389
5040 242.834 1290 137808 1143 41 122370 15183
5048 272.168 909 95977 787 23 84193 11957
5040 242.834 1392 141584 1235 87 118300 22706
5048 272.168 920 107451 818 53 90428 16314
5040 242.834 1545 157656 1428 48 137644 19660
5048 272.168 1189 117703 1027 47 100871 16635
5040 242.834 1353 153938 1272 39 133456 19881
5048 272.168 956 104327 885 17 85531 18190
5040 242.834 1465 158749 1290 86 130846 27398
5048 272.168 1014 116385 908 30 98049 17807
5040 242.834 1643 178584 1529 43 159771 18300
5048 272.168 1105 115293 975 46 98928 15931
5040 242.834 1589 172562 1389 81 146685 24771
5048 272.168 1025 115823 934 49 95148 20128
5040 242.834 1450 155396 1275 87 128232 26153
5048 272.168 914 107939 804 34 88978 18328
5040 242.834 1320 142857 1184 57 116941 25121
5048 272.168 1077 107444 915 58 86715 19844
5040 242.834 1735 180406 1563 60 158382 21888
5048 272.168 1255 135891 1113 58 116761 18562
5040 242.834 1629 172708 1491 68 149045 23383
5048 272.168 1349 130195 1171 54 109184 20201
5040 242.834 1483 153152 1351 42 132382 20330
5048 272.168 1016 111609 961 37 95997 15295
5040 242.834 1613 159857 1466 76 135399 24078
5048 272.168 1033 110894 919 33 96276 14351
5040 242.834 1422 142967 1310 64 118777 23462
5048 272.168 1032 107691 910 42 90209 17150
5040 242.834 1725 172171 1480 90 150444 21212
5048 272.168 1134 118282 1019 50 101010 16676
5040 242.834 1607 180637 1399 84 154284 25835
5048 272.168 1119 123028 1029 59 105459 17005
5048 272.168 924 115427 840 81 93992 20808
5040 242.834 1516 155093 1375 56 132569 22186
5040 242.834 1473 152521 1357 67 134470 18264
5048 272.168 1034 112787 899 52 97803 15032
5040 242.834 1324 146642 1224 24 132823 13295
5048 272.168 1027 102619 922 32 89581 12786
5040 242.834 1139 135693 1053 46 115560 19570
5048 272.168 953 100270 822 41 83117 16902
5040 242.834 1440 142414 1314 34 125674 16045
5048 272.168 929 102623 861 20 90441 11654
5040 242.834 1413 151547 1274 39 137832 13437
5048 272.168 1019 107586 942 23 95191 11814
5040 242.834 1425 147243 1342 66 126469 20532
5048 272.168 987 107171 852 18 95641 11053
5040 242.834 1435 155939 1282 57 136386 19753
5048 272.168 1058 103873 893 54 86380 16780
5040 242.834 1523 161831 1313 110 133075 28221
5048 272.168 1104 116196 922 93 93015 23017
5040 242.834 1581 157044 1468 37 144100 12351
5048 272.168 1041 107502 942 31 95175 11923
5040 242.834 1604 169550 1487 51 151239 17930
5048 272.168 1159 111664 1011 48 97030 14068
5040 242.834 1368 150288 1274 38 130606 19219
5048 272.168 1015 105727 915 41 87778 17342
5040 242.834 1287 150516 1165 59 127296 22654
5048 272.168 992 117443 891 36 97195 19741
5048 272.168 1155 115598 1044 27 99204 15571
5040 242.834 1431 154012 1319 83 129608 23930
5040 242.834 1506 151821 1315 52 132518 18727
5048 272.168 1066 115587 961 39 100538 14399
5040 242.834 1126 130985 988 65 109543 20825
5048 272.168 775 91463 653 49 72114 18773
5040 242.834 1161 145989 1012 89 120735 24883
5048 272.168 932 106221 842 42 89484 16400
5040 242.834 1540 153866 1442 33 138462 15025
5048 272.168 1011 108087 911 43 94888 13007
5040 242.834 1223 137394 1094 89 115868 21681
5048 272.168 828 98665 718 43 83762 14087
5040 242.834 1771 171901 1649 77 148073 23001
5048 272.168 1107 122866 983 46 105431 17221
5040 242.834 1437 137704 1361 24 122008 15134
5048 272.168 987 106538 927 12 92861 12891
5040 242.834 1451 156335 1369 35 139033 17069
5048 272.168 1089 111756 976 45 98142 13054
5040 242.834 1287 132204 1104 70 107054 25246
5048 272.168 946 100936 806 42 83282 17366
5048 272.168 1165 128531 972 73 106234 21940
5040 242.834 1665 192472 1501 54 164881 27012
5040 242.834 1431 155033 1286 78 131282 22917
5048 272.168 988 117052 896 53 98558 18328
5040 242.834 1693 169112 1590 49 148995 19520
5048 272.168 1247 137785 1117 67 118133 18884
5040 242.834 1566 161126 1370 62 139610 20974
5048 272.168 1053 114245 915 41 96321 17510
5040 242.834 1165 134944 1081 55 114970 19706
5048 272.168 908 102995 815 43 86291 16343
5040 242.834 1367 150299 1254 46 130087 20053
5048 272.168 1054 112021 956 34 95968 16054
5040 242.834 1677 181594 1558 79 155638 24892
5048 272.168 1088 120786 1011 43 100098 20041
5040 242.834 1698 170497 1539 81 146279 23614
5048 272.168 1061 117207 953 60 96460 20349
5040 242.834 1556 162847 1435 53 142032 20131
5048 272.168 1020 104785 942 38 88277 15989
5040 242.834 1343 149691 1263 56 130272 19200
5048 272.168 943 100945 843 46 84914 15253
5040 242.834 1703 177333 1490 74 152088 24609
5048 272.168 1156 117082 1042 46 97955 19252
5048 272.168 1103 121076 1014 38 101209 19035
5040 242.834 1474 177571 1339 55 150946 25738
5040 242.834 1346 140950 1269 44 121616 18794
5048 272.168 1044 98077 908 46 81702 15918
5040 242.834 1508 152988 1314 78 128258 23870
5048 272.168 1116 121156 979 55 101360 18986
5040 242.834 1487 168943 1387 75 142623 25667
5048 272.168 1101 113807 975 63 91689 21685
5040 242.834 1421 147266 1323 46 132448 14149
5048 272.168 1031 110726 935 39 95982 14206
5040 242.834 1845 161409 1652 78 141062 19772
5048 272.168 1147 105180 1018 26 91314 13266
5040 242.834 1429 148879 1323 41 130437 18166
5048 272.168 1159 104380 1054 31 91553 12293
5040 242.834 1334 144279 1099 71 123229 20699
5048 272.168 1032 111643 872 67 91353 19463
5040 242.834 1341 148143 1198 42 128994 18659
5048 272.168 935 103951 842 27 88832 14889
5040 242.834 1537 141906 1474 25 133445 8379
5048 272.168 1079 108574 923 38 97174 10896
5040 242.834 1435 158462 1273 59 136483 21964
5048 272.168 946 106027 862 38 93615 12105
5040 242.834 1319 154911 1202 54 135967 18438
5048 272.168 919 106881 834 56 88780 17850
5040 242.834 1263 150579 1126 72 125469 24880
5048 272.168 843 99368 728 62 80558 18686
5040 242.834 1526 162977 1312 80 137146 25229
5048 272.168 1090 117343 989 66 92842 24005
5040 242.834 1685 164758 1608 35 152136 11964
5048 272.168 1122 114176 1017 18 102628 10878
5040 242.834 1483 161182 1399 55 141116 19947
5048 272.168 1148 116850 1065 39 100513 16187
5040 242.834 1676 180000 1558 63 159317 20790
5048 272.168 1154 131440 1088 42 113407 17066
5040 242.834 1315 146213 1273 54 123839 22374
5048 272.168 1072 109049 889 42 91290 17423
5040 242.834 1326 138481 1200 79 116452 21484
5048 272.168 923 99058 806 35 83910 14499
5040 242.834 1241 146877 1072 72 127464 19111
5048 272.168 876 99511 799 38 83283 15989
#station_id r_mc scin_lg_tot_sig wcd_lg_tot_sig scin_lg_em_sig scin_lg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 242.834 1465 170954 1350 55 152058 18478
5048 272.168 1263 125385 1154 47 107918 16728
5040 242.834 1821 181405 1647 79 154105 27242
5048 272.168 1384 131817 1234 68 110534 20595
5040 242.834 1284 141713 1135 59 122057 19515
5048 272.168 856 99650 768 36 85200 13582
5040 242.834 1473 161345 1300 37 140683 19813
5048 272.168 1133 124624 986 33 104439 19448
5040 242.834 1381 151012 1316 26 137146 13319
5048 272.168 1093 98113 978 18 87368 10158
5040 242.834 1220 125713 1059 48 105486 19286
5048 272.168 1109 99265 912 64 79406 19213
5040 242.834 1514 132266 1399 20 116876 14841
5048 272.168 860 98592 764 25 85410 12803
5040 242.834 1706 184279 1525 80 156317 27838
5048 272.168 1191 131429 1027 58 108807 21984
5040 242.834 1352 152560 1262 41 137527 15028
5048 272.168 1057 106380 950 44 93466 12289
5040 242.834 1559 160853 1442 37 149330 11181
5048 272.168 949 105496 904 17 94021 11097
5040 242.834 1257 162187 1126 62 136836 24524
5048 272.168 960 114122 835 45 94875 18845
5040 242.834 1536 177578 1391 68 155130 21977
5048 272.168 1108 116996 981 55 101190 15758
5040 242.834 1673 175349 1560 34 154943 19809
5048 272.168 1270 123519 1066 48 107655 15431
5040 242.834 1402 159978 1312 58 137589 21583
5048 272.168 980 113810 901 42 93785 19596
5040 242.834 1337 151422 1231 71 129798 20807
5048 272.168 998 105795 825 45 85658 19547
5040 242.834 1583 178163 1443 49 155165 22471
5048 272.168 1162 129445 1008 69 108837 19900
5040 242.834 1607 150894 1461 50 132386 17957
5048 272.168 1024 109932 850 36 93671 15746
5048 272.168 1072 111437 945 43 96636 14861
5040 242.834 1415 154309 1258 41 134581 19658
5040 242.834 1266 139063 1149 52 118499 20141
5048 272.168 865 101863 762 48 86958 14537
5040 242.834 1338 137853 1208 33 122485 14878
5048 272.168 987 100150 846 36 84725 15027
5040 242.834 1664 157861 1492 75 133812 23380
5048 272.168 980 114286 862 35 96107 17971
5040 242.834 1351 148334 1229 55 126572 21436
5048 272.168 1086 105751 917 44 86763 18669
5040 242.834 1524 172710 1433 51 146264 25672
5048 272.168 1016 120318 905 66 100476 19542
5040 242.834 1738 150106 1668 0 144647 5120
5048 272.168 1107 106659 1112 0 102092 4373
5040 242.834 1496 165531 1358 44 144255 20486
5048 272.168 1020 120157 932 20 105031 14547
5040 242.834 1550 150332 1383 65 129143 20139
5048 272.168 1202 124117 1018 67 104684 19208
5040 242.834 1480 154218 1382 40 137488 16344
5048 272.168 1105 117203 1017 29 102882 14045
5040 242.834 1126 134397 1004 48 112710 20892
5048 272.168 933 106993 867 32 88617 18089
5040 242.834 1441 148823 1246 68 127600 21118
5048 272.168 886 100651 768 49 85960 14047
5040 242.834 1495 149262 1330 72 127226 21854
5048 272.168 1047 114184 979 45 97928 15931
5040 242.834 1261 149891 1192 67 129596 19666
5048 272.168 994 111534 880 39 94306 16839
5040 242.834 1229 134156 1109 79 114958 18962
5048 272.168 1076 101860 970 47 86786 14807
5040 242.834 1429 151141 1245 70 130028 20535
5048 272.168 1099 110918 973 65 97098 13456
5040 242.834 1635 167645 1436 72 141090 26071
5048 272.168 1019 104414 849 37 89221 14950
5040 242.834 1660 172040 1547 63 150385 21556
5048 272.168 1340 129045 1139 58 109031 19077
5040 242.834 1588 143437 1453 23 130184 12512
5048 272.168 962 107685 900 21 97964 9081
5040 242.834 1652 150025 1588 16 139167 10110
5048 272.168 1039 102848 968 27 93512 8791
5040 242.834 1300 150506 1205 63 124659 24741
5048 272.168 953 115207 826 57 95751 18995
5040 242.834 1493 151449 1398 39 136055 14645
5048 272.168 1013 108942 909 43 94609 13653
5040 242.834 1618 169418 1493 48 151704 17364
5048 272.168 1262 122233 1143 21 104793 16793
5040 242.834 1268 151583 1233 54 130795 20569
5048 272.168 1192 126067 1031 54 105112 20686
5040 242.834 1483 158561 1327 79 133225 24539
5048 272.168 1111 115087 913 50 96521 18001
5040 242.834 1249 134701 1203 18 122087 12527
5048 272.168 1095 94061 1026 3 84276 9174
5040 242.834 1521 169526 1451 69 143287 26307
5048 272.168 1126 122855 1001 66 101676 20840
5040 242.834 1549 161755 1424 46 144490 17125
5048 272.168 1106 109760 1023 22 97189 12180
5040 242.834 1140 139342 1043 62 116977 21520
5048 272.168 881 100010 775 48 82149 17266
5040 242.834 1359 144963 1129 68 118906 25338
5048 272.168 1060 104892 882 54 86041 17851
5040 242.834 1445 161482 1384 75 139738 21528
5048 272.168 1109 118872 982 45 100938 17386
5040 242.834 1412 151090 1244 67 128864 22173
5048 272.168 788 103584 733 51 82930 20180
5040 242.834 1602 167567 1438 67 146738 20304
5048 272.168 1171 123374 1087 19 108771 14217
5040 242.834 1550 164623 1361 90 140313 23278
5048 272.168 1059 110503 917 45 92562 17326
5040 242.834 1406 154753 1235 65 132969 21307
5048 272.168 983 106782 888 37 90646 15391
5048 272.168 989 108129 847 62 90416 17745
5040 242.834 1350 147695 1296 44 124429 23039
5040 242.834 1396 151929 1287 32 135386 16308
5048 272.168 908 103577 855 23 90351 12400
5040 242.834 1474 157833 1312 76 133829 23367
5048 272.168 1079 117809 994 38 99755 17596
5040 242.834 1479 162101 1400 58 142514 19180
5048 272.168 1168 114267 1013 40 97102 16550
5040 242.834 1732 170995 1602 45 154545 15999
5048 272.168 1249 116100 1125 31 102549 13083
5040 242.834 1408 160490 1283 59 137512 22233
5048 272.168 979 105350 815 41 84269 20957
5040 242.834 1434 170867 1298 51 149966 20982
5048 272.168 1303 121195 1112 51 100865 19739
5040 242.834 1439 165437 1310 72 143012 22131
5048 272.168 1039 117391 906 44 96502 20375
5040 242.834 1261 151307 1165 51 128397 22877
5048 272.168 805 92627 714 34 76546 15746
5040 242.834 1566 166912 1495 51 147682 18922
5048 272.168 1045 121711 938 43 104760 16413
5040 242.834 1809 186585 1658 55 163013 23016
5048 272.168 1218 127973 1104 67 110634 16718
5040 242.834 1697 182048 1526 58 157832 24186
5048 272.168 1046 123129 933 46 103007 19253
5040 242.834 1462 159700 1391 62 139704 19165
5048 272.168 1057 109731 997 27 95818 13653
5040 242.834 1525 142941 1384 27 129539 12968
5048 272.168 933 102307 843 26 92376 9614
5040 242.834 1477 151332 1394 49 138825 12356
5048 272.168 1102 106592 912 19 95426 10368
5040 242.834 1228 139108 1187 41 118357 19985
5048 272.168 954 102514 804 63 84101 17717
5040 242.834 1595 166361 1421 72 145390 20561
5048 272.168 1105 115686 981 51 99302 16233
5040 242.834 1192 134517 1119 40 113946 19907
5048 272.168 927 98115 804 40 84184 12914
5040 242.834 1566 163726 1421 78 137928 25537
5048 272.168 1115 109993 992 33 92639 16410
5040 242.834 1643 164636 1475 70 143806 19742
5048 272.168 1260 117693 1186 30 104282 13260
5040 242.834 1423 145219 1266 69 125857 18753
5048 272.168 916 108433 783 69 88968 19059
5040 242.834 1434 156105 1324 54 138529 17494
5048 272.168 992 111042 875 49 94792 15866
5040 242.834 1676 186808 1478 70 156897 29123
5048 272.168 1116 125243 965 72 104597 20209
5040 242.834 1922 184267 1740 98 155379 28460
5048 272.168 1100 123407 973 67 103728 19062
