#station_id r_mc scin_lg_tot_sig wcd_lg_tot_sig scin_lg_em_sig scin_lg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 317.157 1152 124653 900 120 87698 36277
5048 355.828 752 96662 561 124 56806 39395
5040 317.157 1016 115988 791 119 79431 36220
5048 355.828 808 96738 527 131 63095 33113
5040 317.157 1049 133714 774 168 86904 46894
5048 355.828 852 97405 558 168 60049 36714
5040 317.157 1014 132537 798 128 86591 45400
5048 355.828 821 98948 518 133 61089 37778
5040 317.157 1235 131561 908 181 87125 43919
5048 355.828 710 98312 528 151 55656 42010
5048 355.828 697 85531 463 93 55008 30052
5040 317.157 995 106981 759 109 76241 29792
5040 317.157 1014 129205 810 181 82719 46352
5048 355.828 646 99218 491 175 57913 40569
5040 317.157 889 120459 680 120 83204 36662
5048 355.828 648 95600 477 81 61859 33114
5040 317.157 1005 129758 769 170 83349 45766
5048 355.828 826 103328 556 157 58957 44085
5040 317.157 1080 124633 889 139 87217 37320
5048 355.828 700 82457 542 91 50413 31616
5040 317.157 1162 139321 899 186 89929 48325
5048 355.828 780 103070 570 152 61629 41005
5040 317.157 1014 125585 729 182 81478 42999
5048 355.828 812 96283 631 125 57692 38003
5040 317.157 1029 113809 852 78 82222 31182
5048 355.828 706 78835 516 97 52200 25946
5040 317.157 994 121992 767 150 81838 39429
5048 355.828 686 92417 539 112 59805 31850
5040 317.157 943 108261 732 103 78050 29742
5048 355.828 705 72575 507 100 45558 26578
5040 317.157 1134 121090 930 108 82684 37749
5048 355.828 685 83632 465 99 54681 28560
5040 317.157 961 122662 764 165 80118 42306
5048 355.828 698 81764 530 84 51816 29233
5040 317.157 971 108058 781 98 79031 28389
5048 355.828 594 78583 519 59 55944 22671
5040 317.157 915 102102 755 68 80073 21827
5048 355.828 681 73710 495 64 55151 17993
5040 317.157 1043 127914 842 124 91739 35716
5048 355.828 778 87256 569 106 52349 34854
5040 317.157 981 116569 723 131 78443 37776
5048 355.828 640 86399 449 90 54507 31051
5040 317.157 1186 126262 928 163 80588 45099
5048 355.828 743 97293 498 126 61547 35103
5040 317.157 923 107762 746 84 74749 32042
5048 355.828 677 81602 493 93 52687 28366
5040 317.157 1145 128712 898 150 87289 41176
5048 355.828 643 97894 529 87 61821 35663
5040 317.157 1034 120092 818 159 75085 44728
5048 355.828 731 97689 526 137 58285 39254
5040 317.157 1000 123465 746 136 81450 41753
5048 355.828 660 85902 423 123 50139 34977
5040 317.157 1148 128116 834 182 78300 49277
5048 355.828 793 102450 580 170 59516 42394
5040 317.157 1044 113769 796 149 76927 36039
5048 355.828 741 85634 528 104 57737 27610
5040 317.157 990 127439 744 158 80331 46563
5048 355.828 744 103101 450 187 57513 45187
5040 317.157 1116 126655 898 188 81099 45112
5048 355.828 714 97636 565 123 58734 37881
5040 317.157 922 103518 739 114 73414 29631
5048 355.828 633 79974 458 111 48210 31199
#station_id r_mc scin_lg_tot_sig wcd_lg_tot_sig scin_lg_em_sig scin_lg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 317.157 953 124179 717 149 81156 42369
5048 355.828 859 97633 593 127 60360 36941
5040 317.157 948 122244 737 149 77372 44270
5048 355.828 775 92470 479 138 55635 36163
5040 317.157 986 121180 808 131 81438 38941
5048 355.828 661 98265 530 110 59757 37731
5040 317.157 833 109257 710 71 83080 25837
5048 355.828 610 77940 516 60 55364 22155
5040 317.157 947 118969 738 121 84325 33828
5048 355.828 669 86308 517 91 56977 28865
5040 317.157 943 126308 658 177 80422 45304
5048 355.828 734 99704 461 122 57075 41659
5040 317.157 938 114182 739 117 80340 33222
5048 355.828 825 92997 649 105 61398 31273
5040 317.157 1155 149361 762 230 88940 59568
5048 355.828 891 105729 597 154 62562 42875
5040 317.157 1185 129667 878 193 87068 41923
5048 355.828 719 91629 490 86 55651 35346
5040 317.157 820 84478 587 81 61903 22374
5048 355.828 447 64332 364 66 43242 20845
5040 317.157 1041 119488 794 123 83684 35525
5048 355.828 709 85607 510 110 55645 29456
5040 317.157 991 136331 743 173 88902 46843
5048 355.828 672 102306 471 114 58981 42203
5040 317.157 940 127121 695 169 79517 47042
5048 355.828 755 94983 497 112 55206 39172
5040 317.157 968 131768 731 154 85807 44986
5048 355.828 742 96232 529 118 57483 38211
5040 317.157 979 123748 739 161 78061 45065
5048 355.828 708 90947 525 107 53054 37387
5040 317.157 1087 147248 841 197 94426 52374
5048 355.828 700 102011 513 166 59715 41732
5040 317.157 1054 137989 822 180 92708 44439
5048 355.828 887 107160 589 145 59877 46487
5040 317.157 875 125949 624 152 80680 45301
5048 355.828 699 101591 453 127 62070 39010
5040 317.157 977 122536 775 118 83494 38470
5048 355.828 601 88259 442 105 54632 33377
5040 317.157 1035 112473 826 83 82995 28982
5048 355.828 723 82440 558 64 56480 25259
5040 317.157 1103 135067 823 161 90209 44640
5048 355.828 733 105646 505 168 63279 41678
5040 317.157 1122 130964 864 166 89593 40248
5048 355.828 746 108442 511 166 62097 45614
5040 317.157 872 89461 729 48 71667 17563
5048 355.828 558 66704 442 44 47634 18498
5040 317.157 1077 121181 847 147 83466 37299
5048 355.828 713 87738 522 104 55723 31612
5040 317.157 1181 143643 822 230 90467 52761
5048 355.828 815 111879 511 162 64691 46314
5040 317.157 933 114933 762 105 81859 32907
5048 355.828 674 86007 510 83 55407 30338
5040 317.157 1088 121963 805 151 81799 39317
5048 355.828 762 97873 569 140 58477 38629
5040 317.157 1029 133200 821 114 88499 44179
5048 355.828 667 91510 501 115 55801 35143
5040 317.157 1087 124968 786 166 81561 42903
5048 355.828 614 97632 437 131 59841 37275
5040 317.157 1088 129667 872 129 87880 41563
5048 355.828 805 100320 558 130 62466 37377
5040 317.157 1016 122442 838 133 84433 37676
5048 355.828 759 95376 512 122 56419 38614
5040 317.157 1063 115819 838 133 77048 37791
5048 355.828 699 94418 499 132 58110 35686
5040 317.157 1089 126879 828 135 85106 41674
5048 355.828 771 94142 529 138 57067 36762
5040 317.157 1026 132149 781 158 86220 45468
5048 355.828 762 100715 612 123 58440 41860
5040 317.157 1008 125674 846 111 84862 40657
5048 355.828 709 88131 497 134 55583 31895
5040 317.157 973 107304 820 77 76692 29849
5048 355.828 717 76695 555 85 54208 22095
5040 317.157 789 102682 639 98 71241 30584
5048 355.828 648 77749 453 100 46803 30337
5040 317.157 1099 133861 862 177 85142 48303
5048 355.828 724 104518 441 183 58638 45302
5040 317.157 1066 129592 859 133 85271 43976
5048 355.828 787 97610 578 127 59610 37187
5040 317.157 915 130038 736 146 84415 45402
5048 355.828 690 98752 482 114 62437 35758
5040 317.157 943 119413 764 138 79571 39732
5048 355.828 754 89153 551 123 58044 30714
5040 317.157 1069 132748 778 153 87506 44554
5048 355.828 790 100170 566 137 58326 41090
5040 317.157 985 114391 758 143 74901 38879
5048 355.828 685 85601 466 111 51535 33627
5040 317.157 1053 123820 847 108 85341 37858
5048 355.828 818 91934 580 96 56849 34422
5040 317.157 1034 129859 804 154 84177 44986
5048 355.828 675 97029 476 147 58915 37567
5040 317.157 950 111808 781 106 76780 34590
5048 355.828 691 85536 485 137 50929 34022
5040 317.157 982 126166 784 143 83373 42754
5048 355.828 668 91730 445 125 54692 36072
5040 317.157 1123 126084 865 161 82882 42516
5048 355.828 842 101899 592 140 62367 39025
5048 355.828 775 108771 562 131 62898 45415
5040 317.157 1160 136688 857 181 88289 47400
5040 317.157 1110 134253 875 177 83743 49576
5048 355.828 789 101316 601 120 59836 41290
5040 317.157 919 108196 712 115 74670 33123
5048 355.828 643 73787 517 57 49510 23904
5040 317.157 1121 141447 768 264 86491 53778
5048 355.828 789 110547 476 189 62590 47146
5040 317.157 931 100838 708 101 73206 27102
5048 355.828 650 86479 523 82 58223 27390
5040 317.157 1006 128129 747 180 80647 47125
5048 355.828 759 92136 506 138 54642 36701
5040 317.157 924 120474 753 136 78385 41716
5048 355.828 845 98479 570 132 58648 39081
5040 317.157 940 113168 752 125 81217 31707
5048 355.828 677 84555 484 90 54772 29439
5040 317.157 1066 117156 817 128 75208 41295
5048 355.828 694 91322 507 129 52986 37699
5040 317.157 1033 121011 740 147 84296 36340
5048 355.828 825 96377 612 126 63325 32482
5040 317.157 951 123327 761 142 81055 41942
5048 355.828 655 91749 497 120 57612 33276
5040 317.157 844 98147 705 93 75012 22655
5048 355.828 563 67026 419 75 47163 19140
5040 317.157 1075 123400 860 115 84442 38494
5048 355.828 713 90848 526 115 55045 34895
5040 317.157 1001 123951 728 156 81017 42422
5048 355.828 785 97446 609 106 60125 37043
5040 317.157 908 126468 694 150 80226 45593
5048 355.828 686 98418 427 147 53648 44157
5040 317.157 889 119264 710 124 78892 39834
5048 355.828 693 90250 541 108 54366 35378
5040 317.157 1246 136530 906 168 93532 42193
5048 355.828 716 99873 469 132 60256 38922
5040 317.157 1000 121213 811 121 83305 37502
5048 355.828 828 95371 580 136 59224 35941
5040 317.157 965 125100 685 186 78014 46604
5048 355.828 607 96493 464 122 58101 37309
5040 317.157 1018 125714 777 171 75908 49177
5048 355.828 678 92920 476 103 52222 39903
5040 317.157 1037 120896 760 153 80207 40317
5048 355.828 723 90084 467 92 58108 31492
5040 317.157 1043 130561 798 131 90487 39365
5048 355.828 590 82779 443 103 50010 32071
5040 317.157 1062 124028 851 129 85079 38233
5048 355.828 862 96005 591 152 56899 38697
5040 317.157 1133 141608 846 171 92545 48351
5048 355.828 766 109216 471 164 62208 46637
5040 317.157 1123 131888 860 191 86416 44945
5048 355.828 740 102766 474 175 58712 43719
5040 317.157 924 125762 684 157 80100 44942
5048 355.828 647 102029 448 135 57423 44006
5040 317.157 995 121492 723 154 77730 43313
5048 355.828 719 89892 467 113 53716 35489
5040 317.157 984 114290 774 124 78056 35871
5048 355.828 722 93017 554 119 59444 32909
5040 317.157 1038 136129 753 189 86922 48615
5048 355.828 760 102657 549 161 57129 45186
5040 317.157 1083 138707 830 182 89437 49086
5048 355.828 716 93682 477 127 54984 37972
5040 317.157 1118 127351 819 136 86361 40503
5048 355.828 660 90295 473 139 54912 34810
5040 317.157 949 117939 751 151 76660 40549
5048 355.828 755 93767 557 102 60778 32845
5040 317.157 1048 124601 854 161 87731 36431
5048 355.828 739 92674 519 102 60220 31880
5040 317.157 621 87089 458 88 56695 29652
5048 355.828 510 64733 378 56 40995 23262
5040 317.157 998 117335 702 152 75354 41580
5048 355.828 742 87863 514 126 52344 35399
5040 317.157 1133 122912 838 152 80156 42048
5048 355.828 729 97748 501 116 58211 39039
5040 317.157 1010 102620 872 62 81223 20938
5048 355.828 678 72989 569 42 53095 19458
5040 317.157 899 114184 722 107 83516 30651
5048 355.828 693 77664 506 80 49219 27744
5040 317.157 1002 114227 747 139 80788 32862
5048 355.828 706 84104 498 103 53264 30122
5040 317.157 1104 116937 815 117 79537 36823
5048 355.828 691 91452 470 116 53350 37612
5040 317.157 1034 121519 839 166 78867 41848
5048 355.828 756 99745 574 115 62536 36527
5040 317.157 1140 133460 878 174 87158 45797
5048 355.828 696 92934 567 95 58882 33573
5040 317.157 1164 134460 911 143 86317 47559
5048 355.828 768 98053 518 124 59596 38023
5040 317.157 1013 122148 826 154 82094 39125
5048 355.828 651 94286 443 89 62998 30597
5040 317.157 1270 138067 1002 178 90229 47465
5048 355.828 729 98368 523 137 60954 37280
5040 317.157 1013 126549 730 168 80292 45839
5048 355.828 798 94779 574 133 56487 37514
5040 317.157 1192 116752 917 105 84308 31745
5048 355.828 692 84278 528 99 55541 28192
5040 317.157 1030 120956 785 146 78002 42122
5048 355.828 680 91658 468 127 55532 35511
5040 317.157 1092 118854 822 155 77862 40336
5048 355.828 847 97720 615 110 60564 36553
5040 317.157 1037 125550 805 172 78968 46024
5048 355.828 730 101626 512 139 62777 38166
5040 317.157 1043 122909 794 152 82466 39789
5048 355.828 684 95152 447 125 59873 34906
5040 317.157 896 120056 719 124 77189 42319
5048 355.828 723 89847 506 115 55279 33948
5040 317.157 1049 120866 791 148 82476 37856
5048 355.828 800 96775 558 95 58294 37881
5040 317.157 1133 150265 942 192 98364 51477
5048 355.828 833 113516 586 166 69611 43830
5040 317.157 1037 122577 779 128 83067 38712
5048 355.828 752 95379 511 117 60623 34015
5040 317.157 1051 133767 841 161 87935 45279
5048 355.828 819 100227 594 137 59817 39926
5040 317.157 969 118266 806 97 84602 33408
5048 355.828 826 87651 604 123 54478 32778
5040 317.157 1095 120093 849 143 80002 39438
5048 355.828 720 85839 549 83 54219 31099
5040 317.157 880 134753 664 162 87743 45790
5048 355.828 747 102803 491 129 62094 40495
5040 317.157 1138 120777 872 138 82572 37444
5048 355.828 739 91169 589 117 57580 32984
5040 317.157 999 124066 773 153 78650 44792
5048 355.828 654 93163 503 123 53576 39112
5040 317.157 1150 135298 863 156 87511 46734
5048 355.828 751 100801 526 160 58594 41595
5040 317.157 1138 131355 854 186 85364 45485
5048 355.828 843 99895 514 156 57791 41692
#station_id r_mc scin_lg_tot_sig wcd_lg_tot_sig scin_lg_em_sig scin_lg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 317.157 917 125734 678 171 78202 47312
5048 355.828 646 96326 469 117 57699 38255
5040 317.157 1237 145132 895 183 91548 53392
5048 355.828 858 108558 650 162 64307 43365
5040 317.157 1085 138374 881 151 93027 45111
5048 355.828 797 105237 512 148 59025 45640
5040 317.157 833 123289 612 159 75777 47078
5048 355.828 738 96931 457 169 51978 44380
5040 317.157 1001 130657 774 117 86035 43802
5048 355.828 678 94640 509 117 55772 38637
5040 317.157 1034 117056 780 122 79915 36515
5048 355.828 690 85762 511 114 55200 30316
5040 317.157 1007 119974 787 120 84125 35467
5048 355.828 632 84582 426 126 52503 31674
5040 317.157 1041 135842 792 182 84544 50556
5048 355.828 703 101552 490 128 61236 39980
5040 317.157 1003 131862 775 152 82869 48577
5048 355.828 816 107678 571 134 66199 40758
5040 317.157 1084 128323 802 183 81502 46053
5048 355.828 797 97880 460 160 57421 40473
5040 317.157 1002 121373 796 139 82802 37801
5048 355.828 725 93330 552 81 61474 31181
5040 317.157 1136 128814 881 126 84668 43466
5048 355.828 882 96120 635 108 60181 35596
5040 317.157 1006 125872 819 153 80362 44733
5048 355.828 666 94386 481 119 59159 34772
5040 317.157 902 116532 807 132 77653 38536
5048 355.828 702 92635 519 124 57048 34741
5040 317.157 994 105003 828 95 77856 26529
5048 355.828 650 79094 511 79 53900 24614
5040 317.157 1038 135456 685 233 79911 55200
5048 355.828 738 97797 504 159 57421 39509
5040 317.157 941 114592 724 153 78299 35639
5048 355.828 667 84031 483 131 51383 32546
5040 317.157 841 117256 666 164 75214 41534
5048 355.828 663 94657 526 77 59886 34142
5040 317.157 1076 125849 835 147 83747 41668
5048 355.828 660 89363 485 120 60432 28406
5040 317.157 1106 133716 811 149 85061 47783
5048 355.828 723 101011 499 170 58227 42360
5040 317.157 956 130584 742 158 84784 45029
5048 355.828 714 90872 472 124 51261 38999
5040 317.157 1112 129012 882 156 89028 39537
5048 355.828 708 95241 513 110 58760 36271
5040 317.157 895 127554 729 128 86720 40160
5048 355.828 716 109014 505 139 66529 41774
5040 317.157 1008 121725 729 172 75516 45507
5048 355.828 669 87767 414 145 52866 34646
5040 317.157 1057 133159 870 139 87814 45033
5048 355.828 707 98791 523 125 56705 41422
5040 317.157 992 111555 703 155 75497 35184
5048 355.828 661 80723 462 87 54335 26001
5040 317.157 1010 107999 803 111 76415 31082
5048 355.828 700 76482 435 96 49621 26385
5040 317.157 943 122730 716 142 78283 44255
5048 355.828 684 93184 474 114 55865 36931
5040 317.157 972 107526 728 116 73795 32666
5048 355.828 630 82151 466 116 49830 31825
5040 317.157 991 135079 690 201 81282 52809
5048 355.828 742 94817 460 143 54648 39587
5040 317.157 1013 114195 838 126 77480 35861
5048 355.828 685 94100 523 100 60876 32641
5040 317.157 974 126856 743 165 79321 46908
5048 355.828 647 89779 428 124 51725 37408
5040 317.157 894 118021 669 166 75608 41791
5048 355.828 673 93929 468 118 59033 34235
5040 317.157 982 100772 799 87 77870 22411
5048 355.828 752 76048 598 61 55338 20256
5040 317.157 1114 132881 824 167 85572 46575
5048 355.828 735 100827 507 132 57482 43273
5040 317.157 1045 134113 801 165 84591 48836
5048 355.828 729 108155 538 159 62772 44803
5040 317.157 1037 125454 826 138 82346 42867
5048 355.828 809 95954 627 132 58813 36715
5048 355.828 637 92157 499 131 53153 38405
5040 317.157 990 129011 738 138 82841 45331
5040 317.157 965 118005 734 138 77925 39829
5048 355.828 591 88202 444 91 56189 31724
5040 317.157 1028 136155 756 187 85092 50599
5048 355.828 814 106326 508 193 63110 42464
5040 317.157 942 114054 744 139 77427 36262
5048 355.828 748 88430 596 104 53245 34799
5040 317.157 1107 120142 824 160 79672 39943
5048 355.828 777 87800 558 124 52799 34575
5040 317.157 1033 140255 804 175 95057 44554
5048 355.828 810 99957 524 195 56976 42050
5040 317.157 977 123135 710 165 77237 45472
5048 355.828 616 96556 443 133 55617 40397
5040 317.157 983 121499 699 187 78477 42202
5048 355.828 719 95777 472 131 56825 38644
5040 317.157 900 120449 635 146 79353 40453
5048 355.828 758 93047 523 114 56560 35827
5040 317.157 1055 124335 852 127 83142 40671
5048 355.828 711 91028 483 110 56315 34007
5040 317.157 883 115765 651 172 74078 41460
5048 355.828 628 80528 396 129 46579 33634
5040 317.157 990 129594 738 144 84572 44157
5048 355.828 813 90519 545 152 57100 32686
5040 317.157 967 124748 758 121 82908 40901
5048 355.828 691 94177 422 134 54754 38665
5040 317.157 985 119921 732 145 79560 39331
5048 355.828 673 85077 425 142 47469 37066
5040 317.157 1201 123087 926 130 79614 42789
5048 355.828 736 97442 427 146 56520 40304
5040 317.157 932 109332 703 167 70292 38137
5048 355.828 544 82220 401 103 48268 33081
5040 317.157 1142 130126 880 156 84803 44285
5048 355.828 821 104838 620 115 66740 37318
5040 317.157 860 108725 651 116 75054 33122
5048 355.828 563 80040 484 83 51076 28121
5040 317.157 785 109116 535 157 64400 43875
5048 355.828 647 86622 349 147 47285 38268
5040 317.157 959 111934 761 107 76736 34805
5048 355.828 784 92498 536 119 56737 35596
5040 317.157 935 123535 694 176 77559 45480
5048 355.828 669 103484 480 136 59350 43773
5040 317.157 1051 136658 815 106 90896 45125
5048 355.828 662 91086 475 143 51465 39046
5040 317.157 1100 126710 798 157 80881 45068
5048 355.828 629 97969 441 138 57764 39824
5040 317.157 1105 133662 805 166 86599 46165
5048 355.828 839 96451 588 129 58254 37899
5040 317.157 1072 125867 786 147 80061 45502
5048 355.828 824 94546 599 124 57015 37250
5040 317.157 1102 131663 870 156 88224 42983
5048 355.828 714 92969 508 134 57586 34902
5040 317.157 1122 130633 829 150 88616 41469
5048 355.828 680 91808 470 113 54768 36102
5040 317.157 1019 122455 742 163 77660 44494
5048 355.828 758 93300 544 149 55830 37129
5040 317.157 1102 124018 799 168 77258 46461
5048 355.828 855 94569 585 133 57603 36428
5040 317.157 992 116071 775 134 73085 42182
5048 355.828 677 99560 525 113 62391 36641
5040 317.157 1116 144356 766 214 92369 51232
5048 355.828 795 104239 597 160 61799 41450
5040 317.157 1071 118142 890 131 81198 36423
5048 355.828 665 89591 454 115 57064 32082
5040 317.157 943 120347 697 137 79958 39872
5048 355.828 753 93487 526 136 58411 34758
5040 317.157 932 136392 748 152 91179 44790
5048 355.828 713 101171 519 126 60161 40319
5040 317.157 1014 131134 731 185 85366 45076
5048 355.828 816 110633 567 169 62776 47473
5040 317.157 1067 127605 794 192 82547 44641
5048 355.828 697 89381 471 112 51901 37066
5040 317.157 1060 132661 814 153 86226 45803
5048 355.828 761 94951 538 138 58178 36259
5040 317.157 1059 126252 748 161 79370 46560
5048 355.828 901 99278 668 156 59106 39824
5040 317.157 906 127182 703 156 78502 48125
5048 355.828 650 96045 430 175 52194 43215
5040 317.157 990 128743 728 188 80190 48273
5048 355.828 655 92958 486 82 55538 37001
5040 317.157 1028 127589 765 156 80818 46197
5048 355.828 794 104114 546 152 58674 44512
5040 317.157 1101 120306 867 154 80275 39186
5048 355.828 719 94867 547 98 63047 31367
5040 317.157 894 127991 646 163 81547 45481
5048 355.828 757 95649 512 96 57472 37691
5040 317.157 991 119487 706 129 76147 42943
5048 355.828 777 102563 446 155 59368 42389
5040 317.157 957 133094 764 157 90624 41752
5048 355.828 751 94485 495 130 54176 39370
5040 317.157 915 125724 698 148 78971 46564
5048 355.828 761 89282 559 119 51655 37480
5040 317.157 1114 129016 863 174 83799 44797
5048 355.828 790 107062 547 148 66369 39492
